,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
WHL22.682544,250.810813144297,-1.25654599004882,0.272669398301178,-4.60831320961399,4.05948834285339e-06,0.000275610262134439
WHL22.339206,538.470104109814,1.21009180645978,0.263640511744176,4.58993118490831,4.43392164246536e-06,0.000299693690393837
WHL22.171888,778.993202762859,1.28520065767088,0.280334470535672,4.58452596006148,4.55017555103984e-06,0.000304841717093454
WHL22.477772,1531.06839632688,1.09743490157447,0.239334451359627,4.58536117696422,4.53202316163047e-06,0.000304841717093454
WHL22.307030,2686.92601388226,-1.32527428343347,0.289444397673727,-4.57868348492744,4.67911607618553e-06,0.000312105251257147
WHL22.67486,307.964412047087,1.25518978126674,0.274282379333333,4.5762683855871,4.73343222087033e-06,0.000314349507489065
WHL22.325446,111.338211781495,1.59983645617282,0.34997527430642,4.57128424098924,4.84744228595402e-06,0.000319133776124627
WHL22.97118,2149.70076262758,1.18774920749335,0.259809680630197,4.57161259200325,4.8398511829497e-06,0.000319133776124627
WHL22.408527,58.5520626773667,1.91495462495744,0.419211467683657,4.56799198633204,4.92418853980873e-06,0.000322789048764704
WHL22.435089,40.2096025737003,-2.24326939080172,0.491230624743798,-4.56663179737969,4.95623463699256e-06,0.000322980752177873
WHL22.710403,396.010242024805,1.21056584949961,0.265122197677449,4.5660674968167,4.96958811215297e-06,0.000322980752177873
WHL22.494006,494.16737996907,1.45848844226524,0.319676765388781,4.56238488427982,5.05758245102114e-06,0.000327300910277147
WHL22.192596,10462.6067695301,1.26904516617262,0.278856852080714,4.5508839273754,5.34210138668406e-06,0.000341355789448282
WHL22.446597,847.124641078277,1.31800125904169,0.2895949663694,4.55118842556291,5.33437482472648e-06,0.000341355789448282
WHL22.532597,404.859735508339,1.19737701608327,0.263066955386789,4.55160555731052,5.32380758212226e-06,0.000341355789448282
WHL22.246251,162.659300384495,-1.58836045263923,0.34956628079304,-4.54380339269512,5.52481912612656e-06,0.000350219974657921
WHL22.666444,124.556394489647,1.47845038670807,0.325382906887384,4.54372480979699,5.526880189236e-06,0.000350219974657921
WHL22.553750,327.491014658852,-1.18748473836439,0.261469529906986,-4.54157981156282,5.58342405323696e-06,0.000350878979345569
WHL22.621157,67.28562398121,-2.08651831822003,0.459339041439578,-4.5424362616355,5.56078125035632e-06,0.000350878979345569
WHL22.556669,1018.88356255999,-1.07253838684586,0.236563261892082,-4.53383326839287,5.79227578205849e-06,0.000361854338407172
WHL22.617157,4477.12823998986,1.24953053206397,0.275630962578603,4.5333460376667,5.80565876981522e-06,0.000361854338407172
WHL22.635204,55.7060562988969,-1.9571664173847,0.431927762439378,-4.53123551570592,5.86397195808264e-06,0.000362517420888296
WHL22.698487,313.705984346916,-1.32278025978337,0.29187190956286,-4.53205744178848,5.841196010713e-06,0.000362517420888296
WHL22.173069,495.890873819213,1.19137976527296,0.263031853653031,4.52941249786623,5.91479233462463e-06,0.000364178792813649
WHL22.78839,126.428124868801,-1.50199809898649,0.332708309290938,-4.51445923363777,6.34785308465496e-06,0.000389266732707389
WHL22.89386,504.665876745654,-1.13963425101732,0.252736875550545,-4.50917282464153,6.50808768453135e-06,0.00039748994982471
WHL22.52257,763.188203964533,1.18453969172709,0.263419858059048,4.4967744666447,6.89921021419667e-06,0.000419692755750012
WHL22.259626,385.360418461418,-1.20095830486997,0.267452420698128,-4.49036244179477,7.11020817452589e-06,0.000429095420310277
WHL22.702819,71.9851169330331,1.81279235511176,0.403653536973658,4.49096115620079,7.09024823550309e-06,0.000429095420310277
WHL22.274984,1051.78659974242,1.05269358298554,0.234647233411967,4.48628167346572,7.24769118226588e-06,0.000435372260340853
WHL22.428774,94.9717095536163,2.18933240209097,0.488081983591477,4.48558331528876,7.2714725227891e-06,0.000435372260340853
WHL22.351039,93.7445331741328,1.5890593598881,0.354660606002952,4.48050709041781,7.44659058962784e-06,0.000444108822302197
WHL22.574191,493.54593226029,1.21949151166723,0.272739811748669,4.47126330347032,7.77588903420302e-06,0.000461936407938123
WHL22.590123,112.315607319035,1.60585891858819,0.359630990753475,4.46529626165894,7.99580302735551e-06,0.000473152421945613
WHL22.99909,429.710186648595,1.58487925284646,0.355790609871842,4.45452805350133,8.40779355170679e-06,0.000495603582691306
WHL22.146031,1329.18278396459,-1.06699937282493,0.239663683653285,-4.452069485707,8.50466336688853e-06,0.00049915209465427
WHL22.49222,1776.8903327496,1.12876491412038,0.253578715881737,4.4513393412987,8.53363654721923e-06,0.00049915209465427
WHL22.399521,182.949756875236,1.70078643110142,0.382157115390907,4.45049002780361,8.56745721530567e-06,0.000499210303947773
WHL22.95171,266.664171994389,-1.37267569237465,0.308519132039479,-4.44924009509725,8.61746409608858e-06,0.000500207610585172
WHL22.564328,185.555657828844,-1.50296932115943,0.33817723345892,-4.44432437330823,8.81684968558087e-06,0.000508640705013875
WHL22.60281,1266.59058181866,1.11418261890536,0.250715444167422,4.44401270374607,8.82963875089842e-06,0.000508640705013875
WHL22.736504,174.667377633883,-1.37061539257748,0.308635408881918,-4.44088835283923,8.95882692161259e-06,0.000514135244618431
WHL22.536473,249.460179835043,-1.37076651749249,0.308905250915831,-4.43749827310636,9.10104518864024e-06,0.000520333440709928
WHL22.437697,365.352208006825,1.24604514129681,0.28110642682591,4.43264551211592,9.30838395281931e-06,0.000530194393836989
WHL22.191492,80.2220809270971,-1.95768981565611,0.441968350786304,-4.42947964978305,9.44607256011151e-06,0.000534036697004371
WHL22.471859,973.142700384543,1.18942219281312,0.268495143826158,4.42995793467024,9.42514710495367e-06,0.000534036697004371
WHL22.463792,465.264073136682,-1.11567775251924,0.252143592363228,-4.42477138547323,9.65444676779592e-06,0.000543795653498668
WHL22.62263,1374.62880109173,-1.34462381637242,0.304101776038331,-4.4216243452749,9.79616624338184e-06,0.00054974205250683
WHL22.400837,643.73049502441,1.14557277815584,0.259218212937474,4.41933753486745,9.90039159380897e-06,0.000553548365289143
WHL22.635688,5341.11393049867,-1.15499971756384,0.261476501485804,-4.41722185741632,9.99775982529409e-06,0.000556944803747519
WHL22.689085,332.176737599688,1.28976530000118,0.292182541054681,4.41424492834361,1.01363148579215e-05,0.000562602468464488
WHL22.723969,266.086350521749,-1.22077483735943,0.277519609961597,-4.39887774967815,1.08812096445033e-05,0.000601750677358565
WHL22.35907,684.651867499799,1.15442134222842,0.262613564332864,4.39589381135386,1.10317858297295e-05,0.000607867387313498
WHL22.509895,947.014840831094,1.12859582496772,0.256834412798316,4.39425469769105,1.11153435831615e-05,0.000610260452031481
WHL22.312901,355.545525107555,-1.27250907268777,0.289896209526981,-4.38953332561368,1.1359417017118e-05,0.000621417316533564
WHL22.252879,4443.30719116433,-1.27822226034294,0.291865359889057,-4.37949286214991,1.18955817720061e-05,0.000648415797808848
WHL22.295711,761.338480448057,1.20582188856811,0.275984891371542,4.36915906003269,1.2472589908436e-05,0.000675028994048023
WHL22.631574,1513.73530275905,-1.13884144224583,0.260628369481976,-4.369598921673,1.24474944243525e-05,0.000675028994048023
WHL22.49114,679.883776976672,1.13243801256662,0.259290977593606,4.36744086923656,1.2571081483635e-05,0.000675551262201842
WHL22.504693,91.9079889105722,1.58489407864326,0.362867158181989,4.36769777288136,1.25563079962626e-05,0.000675551262201842
WHL22.472539,3892.24197055639,1.03432014099028,0.237294968021565,4.35879508787681,1.30780493551224e-05,0.000700320333072894
WHL22.662480,654.610799895724,-1.10407146845537,0.254179896721224,-4.34366164554027,1.40127283929323e-05,0.000747738854034087
WHL22.159978,153.322145418866,1.36172068634313,0.313628674022452,4.34182458152932,1.41304333927353e-05,0.000748759467695979
WHL22.479682,168.960697659462,1.35261431337051,0.311559688106018,4.34142915469296,1.41558923564938e-05,0.000748759467695979
WHL22.513645,448.38735805222,-1.20283361096615,0.277082787789797,-4.3410621805879,1.41795585676251e-05,0.000748759467695979
WHL22.349601,395.343140358136,-1.11889635109677,0.258255647076982,-4.33251455974259,1.47415910872428e-05,0.000775744350362592
WHL22.125392,143.627194050641,-1.92714030868891,0.444906740604092,-4.33156015139768,1.48056486687549e-05,0.000776428637773877
WHL22.728952,76.406897220797,1.88956319775127,0.436754213609773,4.32637657261285,1.51582193898702e-05,0.000789961500250019
WHL22.767373,116.619502892334,1.60326096543212,0.370589898600495,4.32624033058299,1.51675932452003e-05,0.000789961500250019
WHL22.466859,53.3954111495458,2.40561182566874,0.556845616711024,4.320069609019,1.55979990961119e-05,0.000809605359227543
WHL22.493658,100.903603912462,1.55630787926556,0.360326562704418,4.31915945242769,1.56624591912242e-05,0.000810185984286182
WHL22.590111,166.951945185373,1.47914889305793,0.342951101232818,4.31300231356826,1.61052432306943e-05,0.000830266234075927
WHL22.280684,72.3904677075273,1.69736397187906,0.395393946115421,4.29284259042141,1.764000688675e-05,0.00090295871212382
WHL22.437349,482.307904203171,1.37904872048347,0.321293956550317,4.29217136634033,1.76934308398802e-05,0.00090295871212382
WHL22.606847,415.278434354741,1.12607956427106,0.262270066003677,4.29358783268568,1.75808717513227e-05,0.00090295871212382
WHL22.174199,1047.55490521166,1.17344931076339,0.2735983876293,4.28894819494808,1.79521235486563e-05,0.000913096638555066
WHL22.546681,989.211494659695,1.19889539588743,0.280092479191448,4.28035554309892,1.86594973125473e-05,0.000945912117097397
WHL22.19719,7028.29305840435,1.30029819618617,0.304066702501353,4.27635839600156,1.89975299416406e-05,0.000959848622433457
WHL22.635790,244.81346090124,-1.26457652550889,0.296334062634432,-4.26740184461655,1.97762738444529e-05,0.000994550102755951
WHL22.734267,255.685900534821,-1.22718830938018,0.287602240587158,-4.26696366090474,1.98151421051455e-05,0.000994550102755951
WHL22.593301,100.448029166732,-1.48105760783553,0.347297838663122,-4.26451720384056,2.00334908774509e-05,0.000998915833653356
WHL22.748368,424.190810661221,1.13168743647833,0.265346594961872,4.26494048902697,1.9995549049656e-05,0.000998915833653356
WHL22.361756,279.213771095985,1.40441677762852,0.329740184892657,4.25916173391397,2.05194965722948e-05,0.00101980556820739
WHL22.375158,1731.1715379404,1.23561734050556,0.290472277401312,4.25382191911709,2.1015245288483e-05,0.00104104185780863
WHL22.616098,2019.67601833951,1.03351167455632,0.243345202189835,4.24710109447758,2.16554261137568e-05,0.00106927181927927
WHL22.725235,48.1704258634431,1.88934870635824,0.445349775324712,4.24239285846879,2.21149127205614e-05,0.00108842586619514
WHL22.21780,877.17895506242,1.05113891091796,0.247960578021575,4.23913720198902,2.24380497988316e-05,0.00110076729464719
WHL22.175424,57.0638612741909,-1.93320612973096,0.456304397271725,-4.23665899625279,2.26870287105195e-05,0.00110940299880894
WHL22.718638,198.282731108787,-1.4460291653473,0.341446184020287,-4.23501340188175,2.28538075471299e-05,0.00111397661915625
WHL22.149389,796.703487263357,1.22179256348693,0.288700481745239,4.23204199764756,2.31579151774353e-05,0.00112519352721545
WHL22.652245,668.15891488663,-1.05069017917067,0.248496604460477,-4.22818726819981,2.35581676715354e-05,0.00114099558582392
WHL22.42329,3837.88755602701,1.14404791809826,0.270713541940727,4.22604613680077,2.37833249108894e-05,0.00114824382617399
WHL22.438994,790.351422733579,1.51073766954459,0.357800254793166,4.22229344251839,2.41828984955548e-05,0.00115671279158336
WHL22.603500,303.809050940045,1.19549109328849,0.283054100090958,4.22354275350305,2.40491723718042e-05,0.00115671279158336
WHL22.95189,122.872677662184,-1.5700729249017,0.371856403737893,-4.22225598139324,2.41869192348441e-05,0.00115671279158336
WHL22.11256,349.567626379776,1.13848148150032,0.269758222529434,4.22037730981898,2.43893766330478e-05,0.00116009793680975
WHL22.389851,233.426943453024,1.17497248284118,0.278417338551552,4.22018430660209,2.44102669502315e-05,0.00116009793680975
WHL22.255677,90.7892903614896,1.50256523488553,0.356195042566914,4.218377729396,2.46066347331647e-05,0.00116578723059803
WHL22.169355,992.781244522115,1.03180198305486,0.244677131911477,4.21699394215623,2.4758062353477e-05,0.00116931867165117
WHL22.439306,446.050488893857,1.12400830350771,0.266658049903292,4.21516734227731,2.49593046818264e-05,0.00117517370155175
WHL22.434447,3163.52518324095,1.40002304512721,0.332621927304874,4.2090521706465,2.56444177084133e-05,0.00120370464354799
WHL22.397681,8162.86978174705,-1.17141662153783,0.27841900594574,-4.20738741437113,2.58340037478297e-05,0.00120887239691383
WHL22.540093,128.350446828964,1.32311301409181,0.314648665925566,4.2050488604481,2.61025760758962e-05,0.00121473886820445
WHL22.627883,321.052285805922,1.35543979757273,0.322347264541286,4.2049055372056,2.6119122166153e-05,0.00121473886820445
WHL22.317476,792.672083959781,1.47696068002736,0.351847392883371,4.19773091943,2.69602696222874e-05,0.00125003591590167
WHL22.736011,1622.03484865182,1.45053260688176,0.345865151852887,4.19392528883264,2.74168314785881e-05,0.00126734095175188
WHL22.326749,381.461482094405,1.26009577608493,0.300796159404186,4.1892016792399,2.79937526508415e-05,0.00129008784943636
WHL22.314679,117.161474032259,-1.5672800459078,0.374303745844314,-4.1871877140115,2.82432230135905e-05,0.00129765237338576
WHL22.663080,1048.32725500348,-0.99682758666173,0.23818832169296,-4.18503971805429,2.85116244225707e-05,0.00130603850668209
WHL22.439522,1307.88582007605,1.10472861477303,0.264176154475577,4.18178778083155,2.89225869613783e-05,0.00131891560000283
WHL22.582187,176.72799479721,-1.28899786790185,0.308266105217152,-4.18144533598282,2.89661895318875e-05,0.00131891560000283
WHL22.478838,123.295929490736,1.52286546274731,0.364793349534258,4.17459765834986,2.98513147318305e-05,0.00135376257259153
WHL22.647310,1647.42096017822,-1.10065213042435,0.263682682376875,-4.17415402673739,2.99095360593604e-05,0.00135376257259153
WHL22.668682,34.4212897818165,-2.17827996678468,0.522474135514174,-4.16916325368145,3.05719953725998e-05,0.00137964066951483
WHL22.394234,67.544037036461,-1.63283109959495,0.392352688122775,-4.16164116883532,3.15968574270874e-05,0.00142167162056552
WHL22.581111,5930.94354201291,1.26070159784361,0.303197795077264,4.15801703809338,3.21022085634537e-05,0.00144014863667553
WHL22.276311,121.403390676818,-1.44525546331719,0.347704228727558,-4.15656567826678,3.23067326690817e-05,0.00144506114832763
WHL22.628121,1969.91889109924,1.2931466911102,0.311251143188161,4.15467290453758,3.25753208071835e-05,0.00145280199072037
WHL22.644522,420.10681798697,-1.05296997232153,0.254010590223865,-4.14537823558271,3.39253243409526e-05,0.00150858576776961
WHL22.48544,551.05212243582,-1.11302410373916,0.268638231350883,-4.14320812842673,3.42480865757659e-05,0.00151584196749849
WHL22.722901,60.1576065555631,-1.69784359736659,0.409815910955224,-4.14294211615442,3.4287850921849e-05,0.00151584196749849
WHL22.547786,578.741626959588,-1.15821423395113,0.279964229547206,-4.13700791641969,3.51863974589664e-05,0.00155105719581438
WHL22.493883,708.89181301105,0.992621428198285,0.240648918823348,4.12476994723975,3.71105503856404e-05,0.00163114812215266
WHL22.552909,546.480988979315,1.26058302126132,0.306120232346439,4.11793435408969,3.82283549161938e-05,0.00167543752612529
WHL22.596503,31.5214233223224,-2.23059432088675,0.542291947965658,-4.11327206545212,3.90090191990681e-05,0.00170473897695238
WHL22.223462,276.385617639977,1.10641861369406,0.269224174430885,4.10965551675633,3.96249784387515e-05,0.00172623085076818
WHL22.719115,489.90626651053,1.05834633195999,0.257564295142084,4.10905685268278,3.97278273125239e-05,0.00172623085076818
WHL22.239442,167.371781271664,-1.2588682555247,0.306703484061914,-4.10451240674715,4.05168528396475e-05,0.00175501862381848
WHL22.621602,129.126100341433,1.36854513818393,0.333526144771908,4.10326194703523,4.07365580094637e-05,0.00175501862381848
WHL22.674632,67.1705912032036,-1.60460862936509,0.39100679673773,-4.10378705115295,4.06441601314317e-05,0.00175501862381848
WHL22.231485,1469.50119187557,1.15715231398114,0.28212480630941,4.10156174892352,4.10370960711929e-05,0.00176297219505848
WHL22.366200,3110.42404292287,-0.911973289810401,0.22243540469949,-4.09994663863191,4.13245411155386e-05,0.00177032005995806
WHL22.637512,3809.15299541558,1.4641425389776,0.357554382346461,4.09488069862023,4.22385830154821e-05,0.00180439429915576
WHL22.28152,242.410035761788,1.15826467143402,0.283217834329513,4.08966008152731,4.32005827999816e-05,0.00184032062527205
WHL22.535609,466.075736545534,-1.32957237146527,0.325493288744274,-4.08479196789172,4.41163232226011e-05,0.0018740811272886
WHL22.322180,978.413734785514,-1.19257314894528,0.292577381499516,-4.07609481920001,4.57983497637592e-05,0.00194011505071657
WHL22.306166,85.0729677406016,-1.44463492792247,0.354973818454399,-4.06969430650575,4.70748645873322e-05,0.00198285518181478
WHL22.567470,238.859536779544,1.40502259903822,0.345269632264814,4.06934890225329,4.7144702459007e-05,0.00198285518181478
WHL22.755734,102.616680090612,1.44601129792584,0.355365349120196,4.06908355444851,4.71984202930663e-05,0.00198285518181478
WHL22.439495,303.360600240092,1.20272860818261,0.29563657442464,4.06826729921129,4.73640296246416e-05,0.00198433102625771
WHL22.477158,37.2111401621306,1.96788687356471,0.483972148426608,4.06611595308182,4.78031581301877e-05,0.00199722645286784
WHL22.460019,1929.58828194961,-0.981443182732392,0.241423260224123,-4.06523870906754,4.79833250106834e-05,0.00199926138839034
WHL22.270605,107.029602062147,1.33661002367617,0.329441870562529,4.0571953449447,4.96655397789054e-05,0.0020636981665508
WHL22.297128,2455.06757181568,0.945164118328431,0.233259628779067,4.05198329121774,5.07852927514589e-05,0.0021044761094392
WHL22.674966,48.3287521831632,-1.7807255678154,0.440118001554385,-4.04601848033103,5.20961220804434e-05,0.00215292887119397
WHL22.144338,43.7747628158833,-1.92102902451624,0.476286115515287,-4.03335088287825,5.49870789302404e-05,0.00226624253759105
WHL22.22911,1172.72634966221,0.949781094835377,0.23584017253372,4.02722354139891,5.64393683644633e-05,0.00231981057861286
WHL22.42274,343.551181737626,1.09900400826858,0.273321662616778,4.02091805584208,5.79717699634362e-05,0.0023763737940807
WHL22.693611,1253.47400176089,-1.018829392729,0.253458601844802,-4.0197073025474,5.82704897112933e-05,0.00237948701479895
WHL22.733388,832.180546134495,-0.957133338253616,0.238131785581006,-4.01934305375636,5.83606428537617e-05,0.00237948701479895
WHL22.345205,88.4172343620245,1.90853652326672,0.474967634144334,4.01824542572252,5.86331099649392e-05,0.00238420410787913
WHL22.370606,3200.31192336441,1.16810570014643,0.290858384732897,4.01606335405849,5.91783533333531e-05,0.00239995839331636
WHL22.41526,4444.64057450144,0.895591529025725,0.22334827990886,4.00984296539549,6.07591424076878e-05,0.00245751339823435
WHL22.758741,142.535208726354,-1.39078907434135,0.346984713230095,-4.00821425645654,6.11796040721143e-05,0.00246795601784805
WHL22.513327,515.393395348576,0.987848019304014,0.246767392472697,4.00315458783036,6.25034315195561e-05,0.00251468832420479
WHL22.197865,1223.53278097421,-1.11129282041664,0.278429484262071,-3.99129001499941,6.57148591958814e-05,0.00262307500958258
WHL22.612688,2158.96098709841,-1.1457625291622,0.287025118299091,-3.99185456642951,6.5558575809999e-05,0.00262307500958258
WHL22.762548,13074.1856385291,1.05603054613924,0.264536161493261,3.992008276593,6.55160855667975e-05,0.00262307500958258
WHL22.502528,1803.64030083212,1.11411494782892,0.279199726695932,3.99038695708421,6.59655838171687e-05,0.00262619004893063
WHL22.349233,2096.05390378641,-0.893333218399715,0.224021346331836,-3.98771471124206,6.67128187383002e-05,0.00264900404013595
WHL22.100119,133.556213275096,-1.28431057839407,0.322270616710962,-3.98519291489096,6.74253242406912e-05,0.00267032377878237
WHL22.232212,54.2786980343505,-1.78646438454671,0.448888348283105,-3.97975218421135,6.89871442574505e-05,0.00271099868182767
WHL22.581121,1513.87959143917,1.25998207027048,0.316594754208599,3.97979452761337,6.89748580343962e-05,0.00271099868182767
WHL22.77201,656.749703811139,-1.12337462835529,0.282267830930058,-3.97981812044904,6.89680133124895e-05,0.00271099868182767
WHL22.305916,316.267601489126,1.05993451856112,0.266441007569341,3.97812081642602,6.94620763393306e-05,0.00272262695094985
WHL22.318085,9999.71241984397,1.05098320774708,0.264267528843356,3.97696687272559,6.97998844080956e-05,0.00272883455547125
WHL22.292627,242.782140028506,1.22995093600091,0.309539105437399,3.97349127911614,7.08267525806225e-05,0.00276188013652848
WHL22.289562,11837.2296793427,-0.886328337011794,0.223241640688476,-3.97026439278246,7.17929194221603e-05,0.00278527224125565
WHL22.51367,249.894191426952,1.13234196959916,0.28517571499497,3.97068161859131,7.16672991463972e-05,0.00278527224125565
WHL22.22250,1466.90225081244,1.52981867793846,0.38551660725349,3.96823028931814,7.24083454065561e-05,0.00280200029756465
WHL22.194377,792.2779137424,1.1029596488326,0.278108854759555,3.96592783709167,7.31109814609625e-05,0.00281486533179321
WHL22.441481,1934.55194303767,1.11468745729152,0.281045231843705,3.9662208462993,7.30212074816211e-05,0.00281486533179321
WHL22.36689,284.788990250431,-1.18276130024534,0.298503474229386,-3.96230329746997,7.42301579583128e-05,0.00285073798542935
WHL22.96468,248.775519506973,1.16677553770591,0.294590712876443,3.96066639818097,7.47408892075268e-05,0.00286312202284148
WHL22.364496,191.742678182474,-1.17900279531093,0.297838760411675,-3.95852706908029,7.54133952748564e-05,0.00288162541542718
WHL22.35574,386.218327128492,-1.09393163026306,0.276486743812592,-3.95654278096075,7.60422752935636e-05,0.00289837323976069
WHL22.327805,133.667372389285,-1.22664764785013,0.310615579626714,-3.94908603529891,7.84501536666177e-05,0.00298267484240481
WHL22.467585,262.605252728908,1.09664316502372,0.277859312670425,3.94675691983904,7.92169100055729e-05,0.00300431612809165
WHL22.565462,258.387103336417,-1.17271925613884,0.297818653235151,-3.93769578701602,8.22678004836754e-05,0.00311226047202919
WHL22.180607,1165.16978301265,0.905622791524354,0.230196826111668,3.93412370979016,8.35007707876486e-05,0.00315106630803613
WHL22.244973,9149.84315150013,0.979614599534641,0.249125454400246,3.93221399994233,8.41670868340093e-05,0.00316834914992974
WHL22.218132,1604.30853533113,-1.22666490334532,0.312086305529468,-3.93053101533639,8.47584585512124e-05,0.00318273243863417
WHL22.657582,82.7861309377373,-1.63519448967477,0.416114385177222,-3.92967546406343,8.50605877252189e-05,0.00318621038947076
WHL22.503626,605.080068380196,0.988595073856186,0.251617285406346,3.92896327555425,8.53128656896244e-05,0.00318780850468749
WHL22.52221,660.701535484316,-1.08793711414354,0.277056812940219,-3.92676542618818,8.6095873171424e-05,0.00320918146860543
WHL22.600502,2947.83767477018,0.941794934774475,0.240014887232605,3.92390216137617,8.712613056556e-05,0.00323174193570984
WHL22.628298,291.287566831365,-1.03938840416966,0.264875606835732,-3.92406238002223,8.70681745174763e-05,0.00323174193570984
WHL22.340178,87.7259831589877,1.54078929118175,0.393227622698838,3.91831397958988,8.91705060426921e-05,0.00329952568344833
WHL22.657609,1913.49325094569,1.21860753277533,0.311167401897673,3.91624419956455,8.9939148846168e-05,0.00331988974672942
WHL22.555128,3989.34135395315,1.12700754689696,0.287906356784067,3.91449344670855,9.05941980962229e-05,0.00333597231149481
WHL22.452609,296.32231949424,1.15180397085448,0.294399834098168,3.91237982311638,9.1391021070473e-05,0.00335718514115882
WHL22.182622,180.877725706337,-1.1792405505329,0.301633088565468,-3.90951986117053,9.24797520549531e-05,0.00338445555054255
WHL22.438997,1533.08376791353,1.44102106735402,0.368628352444906,3.90914333581922,9.26239969645958e-05,0.00338445555054255
WHL22.585678,1285.56851174072,1.0396988167003,0.265997289547245,3.90868199623377,9.28010234466231e-05,0.00338445555054255
WHL22.78036,2749.32101011491,1.07559819201908,0.275340248658054,3.90643284903425,9.36686581949545e-05,0.00340792572686332
WHL22.661952,660.078548717863,-0.962488878041807,0.246469998281527,-3.90509548729097,9.41881869830004e-05,0.00341864903970757
WHL22.428148,376.281342089689,-1.16902913491909,0.29965875823008,-3.90120129250987,9.57165177996757e-05,0.00346112807949682
WHL22.534254,72.6033492709984,1.60802579689114,0.412213300579131,3.90095563299867,9.58137113011678e-05,0.00346112807949682
WHL22.612486,484.791826581563,0.987701733647038,0.253292816849346,3.89944628486841,9.64129228166317e-05,0.00347452068766667
WHL22.359133,123.971927572347,1.38017337712642,0.354508242579159,3.89320532319707,9.89283530101527e-05,0.00354000562959624
WHL22.416230,299.535376888703,1.10435902925503,0.283591935707934,3.89418347351171,9.8530055272105e-05,0.00354000562959624
WHL22.748261,680.69519674907,1.10625752365547,0.284136103650205,3.89340710118757,9.88460658275622e-05,0.00354000562959624
WHL22.563302,555.693417973483,1.00219588788647,0.257538678848394,3.89143833605063,9.96517168649618e-05,0.00355751950723554
WHL22.170,66.5873241631698,-1.51379970754045,0.389413081732376,-3.8873879141554,0.000101328751946929,0.00357542380419698
WHL22.47793,374.530163843973,-1.14742372092378,0.295046751902864,-3.8889556096572,0.000100676528290929,0.00357542380419698
WHL22.506146,410.01259293906,-1.12093476456607,0.288312135129013,-3.88792086071742,0.000101106578818535,0.00357542380419698
WHL22.523426,380.13125755895,-1.02264117600155,0.26301926863045,-3.88808463093398,0.000101038399205359,0.00357542380419698
WHL22.703955,8426.47898443448,-0.929993458833029,0.239224934691679,-3.88752727650083,0.000101270610545282,0.00357542380419698
WHL22.643106,95.3057394322138,1.38354339974784,0.356115678765057,3.88509544018313,0.000102289696469539,0.00360097616645545
WHL22.362508,231.684354799221,-1.09618835495584,0.282343480522728,-3.88246384484021,0.000103403394560204,0.0036067862946596
WHL22.367668,4075.13211723118,-0.875399113845844,0.225456373781118,-3.88278716260963,0.000103265951567528,0.0036067862946596
WHL22.4022,5916.81547269387,1.00143766539022,0.257883615232004,3.88329310681207,0.000103051219699589,0.0036067862946596
WHL22.675711,234.611805844105,1.45966687324979,0.375942353514147,3.88268802279248,0.000103308077750618,0.0036067862946596
WHL22.240832,442.248506673927,1.01395521842774,0.261454820150282,3.87812784573996,0.000105263399365181,0.00366326264884595
WHL22.133999,1065.24681438322,-1.02276178411838,0.264121043061857,-3.87232222113726,0.000107803303374887,0.00371762502885552
WHL22.156152,376.001423492233,-1.21837452387154,0.314583639833436,-3.8729748454708,0.0001075149281449,0.00371762502885552
WHL22.504191,113.171457865947,-1.40870022863489,0.363762039932583,-3.87258722459323,0.000107686118355941,0.00371762502885552
WHL22.538597,7324.76038656832,0.950276501902687,0.245331767564342,3.87343437556843,0.000107312312357546,0.00371762502885552
WHL22.438943,9955.72227522434,1.21738517809359,0.314727589000343,3.86805993704055,0.000109704702891268,0.00377463602165249
WHL22.130821,4360.50589580368,0.915245082665999,0.236685363089335,3.8669272603923,0.000110215284318826,0.00378119591146257
WHL22.346874,439.008679880077,-1.07896911842518,0.279053238824889,-3.86653501306341,0.000110392621297303,0.00378119591146257
WHL22.686687,559.287049306781,0.983847846583444,0.254514493652013,3.86558671950769,0.000110822462244594,0.00378738877711414
WHL22.201760,40.9025471065598,-2.00805777316233,0.519727714543885,-3.86367268277123,0.000111694867846397,0.0038086447314081
WHL22.546687,1757.02565523096,1.11173616345002,0.287999746966514,3.86019840350513,0.000113294997895972,0.00385456449217435
WHL22.394524,165.9285139647,1.21347194854158,0.314671401633085,3.85631468968548,0.000115109285216053,0.00390202648985195
WHL22.504140,62.6071572839397,-1.81915129739062,0.471757498213247,-3.85611528016099,0.000115203175561778,0.00390202648985195
WHL22.97046,37.0335592709037,-2.31462235683447,0.600337661003018,-3.85553415550725,0.000115477205476515,0.00390261631308186
WHL22.732295,372.181066602073,1.42519428276004,0.370444781064061,3.84725161646583,0.000119450276900091,0.00402793749688821
WHL22.320265,293.944314217116,-1.07461541868381,0.279580024390235,-3.84367739085633,0.00012120431599182,0.00407804256106992
WHL22.130055,36.1428142240971,-2.16180932693098,0.562520777764196,-3.84307462476913,0.000121502503876246,0.00407905094690937
WHL22.506093,500.19933987958,-1.01649749792645,0.264546531985804,-3.84241475515163,0.000121829733803828,0.00408102773499696
WHL22.266094,2487.53072023332,1.31589060551423,0.342533733436156,3.84163799668361,0.000122215993675547,0.00408496886113784
WHL22.288611,67.8687392283106,-1.55969340874707,0.406259604392689,-3.83915455015183,0.000123458701858924,0.004117456004102
