PMI_009586	Pm-Slc4a2_1
PMI_009587	Pm-Slc4a2_1
PMI_026199	
PMI_021173	Pm-Fut8L_1
PMI_021174	Pm-Htr4L_8
PMI_021175	Pm-Unk_92
PMI_012174	Pm-Sorl1
PMI_012175	Pm-Scrnph2
PMI_012176	Pm-Dus3l
PMI_025049	Pm-Fic
PMI_025050	Pm-Fic
PMI_009257	Pm-Tirc5
PMI_009258	Pm-Tirc7
PMI_008414	
PMI_008415	
PMI_008416	
PMI_008417	
PMI_008418	
PMI_008419	Pm-GagpolL_13
PMI_008420	Pm-Ampd
PMI_008421	Pm-Ampd
PMI_016399	
PMI_024636	Pm-Hypp_857
PMI_021491	Pm-Hypp_2061
PMI_021492	Pm-C22orf25L
PMI_010387	Pm-Triol1_1
PMI_010388	Pm-TRIO
PMI_025861	Pm-SerpL4
PMI_025862	Pm-SerpL10
PMI_012701	Pm-Grb10
PMI_012702	
PMI_012703	Pm-Gigyf2
PMI_019191	Pm-Armc5
PMI_019192	
PMI_019193	Pm-Emg1h
PMI_022144	Pm-Pipox
PMI_014079	Pm-Hypp_1454
PMI_014080	Pm-Yipf4l
PMI_014081	Pm-Vps26hb
PMI_003374	Pm-Clca_10
PMI_003375	Pm-Clca_11
PMI_003376	Pm-Clca_10
PMI_003377	Pm-Clca_11
PMI_003378	Pm-Clca_10
PMI_003379	Pm-Trpc3_1
PMI_003380	Pm-Trpc3
PMI_003381	Pm-Clca_11
PMI_027841	Pm-Pitx2
PMI_013698	Pm-Mib2
PMI_013699	Pm-PolppL_90
PMI_013700	Pm-Mb_2
PMI_013701	
PMI_013702	
PMI_018956	Pm-Gtpbp4L
PMI_025729	Pm-Glass2
PMI_024084	Pm-Impad1
PMI_024085	
PMI_007693	Pm-MucL
PMI_007694	
PMI_007695	Pm-Rhogef17
PMI_007696	Pm-Hypp_232
PMI_018837	Pm-Lisp1
PMI_018838	Pm-Atp6v1f
PMI_018839	Pm-Tmub1L
PMI_024779	
PMI_019080	
PMI_019081	Pm-Slc35b2
PMI_019082	Pm-Kiaa0391L
PMI_015448	Pm-Hypp_569
PMI_015449	Pm-Srcr181
PMI_015450	Pm-Srcr191
PMI_015451	
PMI_012108	Pm-Barx
PMI_012109	Pm-Atp5l
PMI_012110	Pm-Fn3/Igf_29
PMI_012111	Pm-Hypp_1101
PMI_025512	Pm-Cep290
PMI_025513	Pm-PppL_126
PMI_005068	Pm-Sin3a
PMI_005069	
PMI_005070	Pm-Selenbp1
PMI_005071	Pm-BcheL_2
PMI_005072	Pm-Bche-3
PMI_005073	Pm-Hox5
PMI_005074	Pm-AchE_7
PMI_028840	Pm-TpaseL_5
PMI_028341	Pm-PolypL_91
PMI_024659	PMI_024659
PMI_024660	PMI_024660
PMI_023580	Pm-PaxB
PMI_023581	Pm-Wnt16
PMI_022935	
PMI_022936	Pm-Endrvt102
PMI_017794	Pm-Rabep1
PMI_017795	Pm-Rabep1
PMI_029361	Pm-Lycat_1
PMI_027266	Pm-Degs2
PMI_013395	Pm-Hypp_1145
PMI_013396	
PMI_013397	Pm-Cndp2
PMI_013398	Pm-Cndp2
PMI_013399	Pm-SaaL1
PMI_013400	
PMI_003277	Pm-Hypp_350
PMI_003278-2tr	PMI_003278-2tr
PMI_003278	Pm-Z203
PMI_003279	
PMI_003280	Pm-Uba6
PMI_003281	
PMI_007679	Pm-Notch1-13
PMI_007680	Pm-Surreal/Gpcr93
PMI_007681	
PMI_007682	Pm-Epn2
PMI_015823	Pm-Ccdc130
PMI_015824	Pm-Hdac3
PMI_024509	Pm-CubnL_6
PMI_008877	Pm-Cbs
PMI_008878	Pm-Mamdc2_1
PMI_008879	Pm-Cbs
PMI_010363	Pm-Lmbr1L
PMI_010364	Pm-Baz2b
PMI_022401	Pm-Wnk
PMI_015518	Pm-Protocad15L
PMI_020490	Pm-Srcr11
PMI_020491	Pm-AkrL_3
PMI_020492	PMI_020492
PMI_004339	Pm-Mtmr5/13
PMI_004340	Pm-C9orf72L
PMI_004341	Pm-C9orf72L
PMI_004342	
PMI_004343	
PMI_004344	Pm-Dohh
PMI_004345	Pm-Elovl7L
PMI_004346	
PMI_017498	Pm-Amt1
PMI_017499	Pm-Rpl24al
PMI_022072	Pm-Fgfr
PMI_022796	PMI_022796
PMI_022797	
PMI_024215	Pm-Srcr96
PMI_024216	
PMI_011063	Pm-Lpin
PMI_011064	PMI_011064
PMI_011065	Pm-Atp6v1h
PMI_017531	Pm-Hypp_186
PMI_015906	Pm-Hypp_171
PMI_023807	
PMI_023808	PMI_023808
PMI_003990-2tr	PMI_003990-2tr
PMI_003990-3tr	PMI_003990-3tr
PMI_003990	Pm-Plcg
PMI_014866	Pm-Cubn2
PMI_008082	Pm-KmanL
PMI_023533	Pm-Vps13c
PMI_026411	
PMI_026412	
PMI_019822	Pm-DisLA2
PMI_019823	Pm-Tmem68
PMI_022097	Pm-Slc7a4_1
PMI_019134	Pm-Oad_bp58
PMI_019135	Pm-Prmt2
PMI_022200	Pm-Nudt8
PMI_022201	Pm-Nudt8
PMI_022202	Pm-Actinfilin
PMI_027273	
PMI_027274	Pm-Cn
PMI_008942	Pm-Abcc9d
PMI_008943	
PMI_013981	Pm-Snx29
PMI_013982	Pm-Gtpbp1
PMI_013983	Pm-Usp31
PMI_016954	Pm-Lztr1
PMI_016955	Pm-Mmp2L_1
PMI_018793	Pm-Dcdc2
PMI_018794	Pm-Slco4a1_1
PMI_011888	Pm-Clect_44
PMI_011889	Pm-Tmem181
PMI_011890	Pm-Hunk_1
PMI_011891	Pm-Gpn2
PMI_019105	PMI_019105
PMI_019106	Pm-Fastkd5L
PMI_028523	
PMI_012710	Pm-Hgf
PMI_012711	Pm-Fbw7
PMI_012712	
PMI_016252	
PMI_016253	Pm-Esf1
PMI_028681	Pm-Hypp_72
PMI_003022	Pm-Orctl3
PMI_003023	Pm-Fech
PMI_003024	PMI_003024
PMI_003025	PMI_003025
PMI_003026	PMI_003026
PMI_003027	Pm-Notchl5_1
PMI_003028	Pm-Mmr2L_1
PMI_003029	Pm-Mmr2L_1
PMI_003030	Pm-Hypp_652
PMI_028311	
PMI_021365	
PMI_021366	
PMI_021367	
PMI_022522	Pm-Rhoapk1
PMI_025649	Pm-Trh
PMI_025650	Pm-Trh
PMI_010106	Pm-Sug
PMI_010107	Pm-Mmr2L
PMI_010108	
PMI_010109	Pm-St6galnac5_1
PMI_010110	
PMI_010111	Pm-Apc3
PMI_007112	Pm-Piga
PMI_007113	Pm-Tmem41a
PMI_007114	Pm-Fam119a
PMI_007115	Pm-Usp37L
PMI_019305	Pm-Hp_Loc200403L
PMI_024195	Pm-RtL_65
PMI_024196	Pm-Mgat1
PMI_022643	PMI_022643
PMI_022644	Pm-Cyp2L14
PMI_022645	
PMI_028349	PMI_028349
PMI_011650	Pm-Bard1L
PMI_011651	Pm-Elp2h
PMI_029333	Pm-Lmpt
PMI_019910	Pm-Adam/Ts2/3L2
PMI_009903	Pm-Ercc6L
PMI_009904	Pm-Ercc6
PMI_009905	
PMI_009906	Pm-Aqp8
PMI_025807	
PMI_025808	
PMI_013202	Pm-Mphosph10
PMI_013203	Pm-Ef2
PMI_012376	Pm-SnrpE
PMI_012377	Pm-Efcab6L
PMI_008501	
PMI_008502	Pm-Kiaa0556
PMI_008503	Pm-Cox6b1
PMI_012435	
PMI_012436	Pm-Snx26
PMI_012437	Pm-Snx26
PMI_012438	Pm-Lipe
PMI_012439	Pm-Lipe
PMI_012440	Pm-Lipe
PMI_015857	Pm-Mgea5
PMI_015858	
PMI_015859	Pm-Reep2
PMI_015860	Pm-Lrp12L
PMI_024883	Pm-Clect/Tsp1
PMI_020783	Pm-Ube2f
PMI_020784	Pm-Vps25
PMI_022804	
PMI_022805	
PMI_022806	Pm-SerpL1
PMI_013850	Pm-Sgcz
PMI_013851	Pm-Magt1
PMI_013852	Pm-Srd5a2l
PMI_010008	Pm-Ig/Egf/Vwc
PMI_010009	Pm-Vwd/Vwc
PMI_025256	Pm-Cpox_1
PMI_029253	Pm-Hypp_868
PMI_002047	Pm-Tmem195-2
PMI_002048	Pm-Tmem195-2
PMI_002049	Pm-Gatad1
PMI_002050	Pm-Slc25a40
PMI_002051	Pm-Mcfp
PMI_002052	
PMI_002053	Pm-Ttc23
PMI_002054-2tr	PMI_002054-2tr
PMI_002054	Pm-Lactb
PMI_002055	Pm-Rfk
PMI_025185	Pm-Z108
PMI_025186	Pm-PolypL_123
PMI_024412	Pm-Clect/Egf/PanAppl
PMI_024413	Pm-Clect/Egf/PanAppl
PMI_024414	
PMI_022687	Pm-ApdpL
PMI_003558	
PMI_003559	Pm-Hypp_265
PMI_003560	Pm-Efhc1
PMI_003561	Pm-Ncoa
PMI_003562	Pm-Ncoa
PMI_027896	Pm-Endrvt16
PMI_027542	Pm-RasefL
PMI_026264	Pm-PolypL_91
PMI_024950	Pm-Mosc2
PMI_023641	Pm-Trpc3
PMI_023642	PMI_023642
PMI_004647	Pm-C16orf70L
PMI_004648	Pm-Aytl2
PMI_004649	Pm-Dus2l
PMI_004650	PMI_004650
PMI_012307	PMI_012307
PMI_012308	PMI_012308
PMI_024819	PMI_024819
PMI_008785	Pm-ApdL1
PMI_008786	Pm-Cfdp1
PMI_008787	Pm-Unc44L_25
PMI_008788	Pm-Unc44L_25
PMI_008789	Pm-Tk2
PMI_008790	Pm-CopineL_1
PMI_014848	Pm-Crhr1
PMI_014849	Pm-Cctn/Cctngrpr
PMI_027374	Pm-Endrvt102
PMI_028114	Pm-Chrna7
PMI_013814	
PMI_013815	
PMI_013816	PMI_013816
PMI_013817	Pm-Cntnap4L
PMI_024387	Pm-Rogdih
PMI_006036	Pm-Cts5
PMI_006037	Pm-MsrL
PMI_006038	Pm-Gcsh
PMI_006039	Pm-Mylip
PMI_006040	Pm-PpL
PMI_006041	
PMI_025428	
PMI_015344	PMI_015344
PMI_015345	
PMI_015346-2tr	PMI_015346-2tr
PMI_015346	
PMI_028182	
PMI_029578	Pm-Smad1/5/8
PMI_014572	
PMI_014573	Pm-Tmem63b
PMI_014574	
PMI_014575	Pm-Mrpl14L
PMI_027356	PMI_027356
PMI_003422	PMI_003422
PMI_003423	Pm-C20orf194
PMI_003424	PMI_003424
PMI_003425	PMI_003425
PMI_003426-2tr	PMI_003426-2tr
PMI_003426	
PMI_025587	Pm-Lycat_1
PMI_021540	Pm-Hypp_2611
PMI_021541	PMI_021541
PMI_023338	Pm-Cgsp1
PMI_023835	Pm-Cyb5r3
PMI_028459	Pm-Pxmp4
PMI_023132	Pm-PksL
PMI_023133	Pm-Sc5dl
PMI_016421	Pm-Slc10a2_8
PMI_016422	Pm-Slc10a2_6
PMI_016423	Pm-Heatr3
PMI_016424	PMI_016424
PMI_023610	Pm-Ssrp1
PMI_023542	Pm-Capk
PMI_013618	Pm-Mosc2
PMI_013619	
PMI_013620	
PMI_013621	
PMI_028381	Pm-Bud31
PMI_022889	
PMI_022890	Pm-Yyi
PMI_028655	
PMI_013726	Pm-Ctsb
PMI_013727	Pm-Slc16a14_4
PMI_013728	Pm-Hypp_335
PMI_013729	Pm-Arfgap1
PMI_020059	Pm-Tmem209
PMI_020060	PMI_020060
PMI_023080	
PMI_025677	Pm-Hypp_1245
PMI_005143	Pm-Spef2_1
PMI_005144	
PMI_005145	
PMI_005146	Pm-Carm1
PMI_022276	Pm-Trappc2L
PMI_022277	Pm-St3gal
PMI_022278	PMI_022278
PMI_002597	Pm-Hypp_2298
PMI_002598	Pm-Zdhhc23
PMI_002599	Pm-Ei24
PMI_002600	
PMI_002601	Pm-Bace1
PMI_001665	
PMI_001666	
PMI_001667	
PMI_001668	Pm-DeadbpuknI
PMI_001669	Pm-DeadbpuknI
PMI_001670	Pm-DeadbpuknI
PMI_001671	
PMI_004898	Pm-Tbc1d9
PMI_004899	Pm-Tbc1d9
PMI_004900	
PMI_004901	Pm-Ncapd3
PMI_004902	Pm-Ncapd3
PMI_024997	Pm-St8sia5
PMI_021856	Pm-FoxN2/3
PMI_021857	PMI_021857
PMI_013228	Pm-Rpl4
PMI_013229	Pm-ZwilchL
PMI_028863	
PMI_014561	Pm-Hars
PMI_014562	Pm-Zfand2b
PMI_010670	PMI_010670
PMI_010671	Pm-Dhtkd1
PMI_010672	PMI_010672
PMI_018357	Pm-Gprk3
PMI_009280	Pm-Usp31
PMI_009281	Pm-Hypp_1817
PMI_009282	Pm-Ecsit
PMI_029548	
PMI_020738	Pm-Egf/HyalinL5
PMI_017062	Pm-Hypp_171
PMI_023330	Pm-Hypp_1237
PMI_023331	
PMI_005361	
PMI_005362	Pm-Ptpriz
PMI_005363	Pm-Ptpriz
PMI_005364	
PMI_005365	Pm-PolypL_119
PMI_013535	Pm-Hypp_578
PMI_013536	
PMI_013537	Pm-Sea/Egf
PMI_022064	Pm-Adam/TsL3
PMI_023469	Pm-Surreal/Gpcr93
PMI_023470	Pm-Surreal/Gpcr93
PMI_023471	Pm-Surreal/Gpcr93
PMI_022376	
PMI_022377	
PMI_022378	
PMI_021933	Pm-MucL_5
PMI_021934	
PMI_012781	Pm-Ercc6
PMI_012782	Pm-Wnt7
PMI_023893	
PMI_015995	Pm-Neurx
PMI_015996	PMI_015996
PMI_015997-2tr	PMI_015997-2tr
PMI_015997	
PMI_008469	Pm-Pra1L
PMI_008470	PMI_008470
PMI_008471	Pm-Tal1ph
PMI_004281	Pm-C12orf63L
PMI_028338	Pm-Cubn_1
PMI_006694-2tr	PMI_006694-2tr
PMI_006694-3tr	PMI_006694-3tr
PMI_006694	Pm-Dap5
PMI_029330	Pm-Pih1d2
PMI_021918	
PMI_021919	Pm-Adam/TsL3
PMI_026930	Pm-Nr1h6b
PMI_025069	
PMI_025070	Pm-Mm24
PMI_022498	Pm-Ranbp9L
PMI_008385	
PMI_008386	Pm-Atp8b2
PMI_008387	Pm-Ccdc11
PMI_023564	
PMI_023565	PMI_023565
PMI_014867	Pm-Aadc_1
PMI_014868	Pm-CTI
PMI_014869	Pm-Hypp_1337
PMI_023785	Pm-NicalinL
PMI_020369	Pm-Hypp_2716
PMI_020370	
PMI_020371	
PMI_020372	Pm-Hipkb
PMI_002447	Pm-Mad2a
PMI_002448	PMI_002448
PMI_002449	Pm-Asah2
PMI_002450	Pm-Asah2_1
PMI_002451	
PMI_002452	Pm-P4ha1_1
PMI_002453	Pm-C16orf48L
PMI_002454	Pm-C2orf81L
PMI_019770	PMI_019770
PMI_019771	PMI_019771
PMI_016321	Pm-PlexA4
PMI_016322	Pm-Plxna2L_1
PMI_013058	Pm-Kiaa0430L
PMI_013059	Pm-Zbed1-2
PMI_013060	Pm-Kiaa0430L
PMI_013061	
PMI_023959	Pm-Hypp_1853
PMI_023960	PMI_023960
PMI_011224	PMI_011224
PMI_011225	Pm-Mok1
PMI_011226	PMI_011226
PMI_014253	Pm-Apg7l
PMI_014254	Pm-PppL_166
PMI_014255	Pm-Ajpx3
PMI_014256	
PMI_015828	Pm-ColL
PMI_015829	Pm-Abat
PMI_014024	Pm-Dncic2L
PMI_014025	
PMI_014026	Pm-Notchl1
PMI_002125	Pm-Smyd3_2
PMI_002126	Pm-Rpl7a
PMI_002127	Pm-Surf5
PMI_002128	Pm-Abcf1
PMI_002129	
PMI_002130	Pm-Dnttip2
PMI_002131	Pm-Dnttip2
PMI_002132	
PMI_019436	Pm-Ace_1
PMI_004658	Pm-Ece1L_5
PMI_004659	Pm-Ece1L_5
PMI_004660	
PMI_004661	Pm-Ece1L_5
PMI_004662	Pm-ABCC9g
PMI_021952	
PMI_021953	Pm-Endrvt33
PMI_021954	PMI_021954
PMI_001302	Pm-Hypp_101
PMI_001303	Pm-Lss
PMI_001304	Pm-Cyp51
PMI_001305	
PMI_020966	Pm-Scn5a
PMI_022929	
PMI_017660	Pm-Rnmt7
PMI_017661	
PMI_024592	Pm-Eggbr1L_1
PMI_024941	Pm-Gababr2
PMI_004256	Pm-NippbL
PMI_004257	
PMI_004258	
PMI_004259	Pm-Lgtnl
PMI_019577	Pm-PolypL_116
PMI_019578	Pm-Znfx1_3
PMI_019579	
PMI_019580	Pm-Znfx1_3
PMI_017666	Pm-Cry
PMI_017667	Pm-P38mapk
PMI_016754	Pm-Tirc2_1
PMI_016755	Pm-Hypp_2578
PMI_003490	Pm-Lama1
PMI_003491	Pm-Thsd4
PMI_003492	Pm-Hnmt_1
PMI_029382	
PMI_019544	Pm-Gpr51_1
PMI_027367	
PMI_027368	Pm-Endrvt102
PMI_026459	Pm-Gal/Lect/Lnb/7Tm/
PMI_004377	Pm-Htr1a
PMI_004378	Pm-Psmd1
PMI_004379	Pm-Psmd1
PMI_004380	PMI_004380
PMI_004381	
PMI_004382	Pm-Dynlc2-4b
PMI_020991	
PMI_020992	Pm-Brsk
PMI_027565	Pm-Sema6
PMI_005898	Pm-Bckdhb
PMI_005899	Pm-Lca5
PMI_005900	Pm-Sh3bgrL3
PMI_005901	
PMI_005902	Pm-Cdk8
PMI_017500	Pm-Gucy2g
PMI_017501	Pm-Pin4
PMI_017502	Pm-Kiaa1704
PMI_029404	Pm-PolypL_87
PMI_013654	Pm-Mars
PMI_013655	
PMI_013656	Pm-Ddm36L
PMI_023650	Pm-Cyp27L_1
PMI_019560	Pm-Tropmph
PMI_019561	Pm-Hypp_519
PMI_019562	
PMI_019563	Pm-RtL_65
PMI_014645	Pm-PlexA2
PMI_014646	
PMI_014647	
PMI_014648	
PMI_029004	Pm-Adcy9
PMI_017420	Pm-Hypp_8991
PMI_017421	
PMI_022555	Pm-Neurx
PMI_011346	Pm-Suz12
PMI_011347	Pm-Suz12
PMI_011348	Pm-LhH1a
PMI_011349	PMI_011349
PMI_011350	Pm-Wdr16
PMI_027488	Pm-Sfrs7
PMI_024046	Pm-Meis
PMI_024047	Pm-Meis
PMI_015539	Pm-Ccdc87
PMI_015540	Pm-Ccdc87
PMI_016783	Pm-Jmjd1b
PMI_016784	
PMI_027253	
PMI_025031	Pm-Endrvt33
PMI_025032	Pm-C1qL
PMI_015375	Pm-Dab2ip
PMI_015376	Pm-Dab2ip
PMI_001741	Pm-Ccdc6
PMI_001742	Pm-Ppm1k
PMI_001743	Pm-Grm_2
PMI_001744	Pm-GBF1
PMI_015425	Pm-Poll
PMI_015426	Pm-Cct7
PMI_014377	Pm-Lrr/Igr_16
PMI_014378	Pm-Lrr/Igr_16
PMI_014379	Pm-Sel1L
PMI_023230	Pm-PppL_119
PMI_023231	
PMI_008661	
PMI_008662	Pm-Hypp_1501
PMI_008663	Pm-Hypp_1501
PMI_008664	
PMI_008665	
PMI_008666	Pm-Hypp_1511
PMI_008667	Pm-C4orf15L
PMI_007764	Pm-Kpnb1
PMI_007765	Pm-ThromE
PMI_001086	Pm-Spef2_1
PMI_001087	
PMI_001088	Pm-Cpc1
PMI_001089	PMI_001089
PMI_001090	Pm-Polyd
PMI_001091	
PMI_022125	Pm-Ppgb_2
PMI_026207	Pm-Surreal/Gpcr93
PMI_023432	Pm-Renbp
PMI_025378	Pm-Srcr219
PMI_009164	Pm-Wdr17
PMI_009165	Pm-Spata4
PMI_009166	Pm-Mitd1
PMI_026867	
PMI_026868	Pm-Pric
PMI_005558	Pm-Glysh
PMI_005559	Pm-Psmd14
PMI_005560	Pm-Exdl2
PMI_005561	Pm-Rfc1
PMI_005562	
PMI_024602	Pm-Ppt1
PMI_027000	
PMI_022903	Pm-Amt1
PMI_022904	Pm-Amt1
PMI_016559	Pm-Ccdc5L
PMI_016560	Pm-Ccdc5L
PMI_016561	Pm-Armc6
PMI_012348	Pm-Hypp_1110
PMI_012349	Pm-St8sia1
PMI_026483	Pm-TrimL_1
PMI_010050	Pm-Scnn1bL
PMI_010051	
PMI_010052	Pm-Cyp20Lp
PMI_010053	
PMI_022150	Pm-Acadm
PMI_002441	Pm-Sptan1
PMI_007341	Pm-Ankrd40
PMI_007342	Pm-Rsl1d1-2
PMI_007343	PMI_007343
PMI_007344	Pm-Arl7
PMI_007345	Pm-Narfl
PMI_007346	Pm-Grwd1
PMI_012019	Pm-RhoA
PMI_012020	Pm-Mon2
PMI_012021	Pm-Mon2
PMI_012022	Pm-MlckL
PMI_015658	Pm-Sea/Egf
PMI_015659	Pm-Sea/Egf
PMI_017467	Pm-MucA
PMI_022178	Pm-Cyld
PMI_022179	Pm-Hypp_1190
PMI_028617	Pm-Hypp_2811
PMI_016549	Pm-Ttc7b
PMI_016550	Pm-Ttc7b
PMI_024481	Pm-Hypp_144
PMI_022302	Pm-Spata6L
PMI_022303	PMI_022303
PMI_012949	
PMI_012950	
PMI_012951	
PMI_024388	Pm-Ypel2
PMI_024389	
PMI_029395	Pm-Vstcnlr
PMI_018626	Pm-Chat
PMI_008776	Pm-Ptpriz
PMI_008777	Pm-Ptpriz
PMI_008778	Pm-Rptp_mu_2
PMI_008779	Pm-Rptp_mu_2
PMI_012727	Pm-Slc5a12_1
PMI_012728	Pm-Hypp_2982
PMI_021712	Pm-Zw10
PMI_010963	Pm-Cara7LA
PMI_010964	Pm-DmxL2
PMI_019420	
PMI_019421	
PMI_019422	Pm-PolypL_123
PMI_019423	Pm-PolypL_123
PMI_019020	PMI_019020
PMI_019021	PMI_019021
PMI_019022	PMI_019022
PMI_020512	Pm-Ptpriz
PMI_016474	Pm-Dyrk1A
PMI_016475	
PMI_016476	Pm-Btg4
PMI_013359	Pm-MucA
PMI_008730	Pm-Psd3
PMI_008731	Pm-Cox18h
PMI_008732	Pm-Cox18h
PMI_008733	Pm-Kcnma1
PMI_008734	Pm-Kcnma1
PMI_028822	
PMI_012650	Pm-Hypp_1237
PMI_012651	Pm-Hypp_1237
PMI_012652	Pm-Glo1_1
PMI_012653	Pm-Hypp_459
PMI_016090	Pm-MuskL
PMI_016091	
PMI_006415	Pm-Clect/Egf/PanAppl
PMI_006416	Pm-E2f7
PMI_006417	Pm-Arg99
PMI_006418	Pm-Nt5c3
PMI_006419	Pm-Hypp_1835
PMI_024409	Pm-Hao1_1
PMI_016495	Pm-Enpp5
PMI_016496	Pm-Ccr6a
PMI_027258	Pm-Tysnd1
PMI_015281	Pm-Tmem115
PMI_015282	Pm-Sephs2
PMI_015283	Pm-Sephs2
PMI_004260	Pm-Reck
PMI_004261	
PMI_004262	Pm-Smarcal1
PMI_004263	Pm-Znf622
PMI_004264	Pm-Rpl37a
PMI_004265	Pm-Cir
PMI_017021	Pm-PolppL_69
PMI_017022	
PMI_017023	
PMI_017024	
PMI_007121	Pm-Lcmt1
PMI_007122	Pm-Iqce
PMI_007123	Pm-Hypp_2061
PMI_026989	Pm-Hypp_1618
PMI_017252	Pm-Cpsf6L
PMI_017253	Pm-Slco3a1
PMI_028731	Pm-Sgk
PMI_007222	Pm-Creb
PMI_007223	Pm-Ndufa10
PMI_007224	Pm-Rgs/Px1
PMI_026883	
PMI_026884	
PMI_020642	
PMI_020643	
PMI_020644	Pm-Mt1-4/MmpL3
PMI_012060	Pm-Ttl5
PMI_012061	Pm-Lyplal1
PMI_012062	PMI_012062
PMI_021126	Pm-Whrn
PMI_020993	Pm-Grx1L
PMI_020994	
PMI_019243	Pm-Tmprss5L
PMI_019244	Pm-Tmprss5L
PMI_019245	Pm-Cacng5L
PMI_019470	
PMI_019471	Pm-Cct5
PMI_028647	Pm-Rxr
PMI_016924	Pm-Sec61a2
PMI_016925	
PMI_028872	Pm-C9orf41
PMI_009953	Pm-B4galt5_1
PMI_009954	
PMI_009955	Pm-Depdc6
PMI_009956	
PMI_026173	
PMI_009443	Pm-Chd1l
PMI_009444	PMI_009444
PMI_009445	PMI_009445
PMI_013241	Pm-MyoD
PMI_013242	Pm-Rergl5
PMI_013243	Pm-Patl1
PMI_013244	PMI_013244
PMI_013245	PMI_013245
PMI_024453	
PMI_024454	
PMI_024455	Pm-Endrvt102
PMI_009588	Pm-Acox1_1
PMI_009589	
PMI_009590	Pm-Pra1L
PMI_009591	Pm-Cpt2
PMI_019246	PMI_019246
PMI_019247	Pm-Flii
PMI_028816	Pm-Hypp_2235
PMI_007183	
PMI_007184	
PMI_007185	Pm-Dlgap5
PMI_007186	Pm-Tho1
PMI_019098	PMI_019098
PMI_019099	Pm-Rb
PMI_007415	Pm-Sptan1
PMI_007416	
PMI_012457	Pm-Exoc3_1
PMI_012458	Pm-Exoc3_1
PMI_012459	Pm-Exoc3_1
PMI_025358	
PMI_025359	Pm-Ash3L
PMI_011000	Pm-Nedd4
PMI_011001	Pm-Gata2a
PMI_013283	Pm-Thymbh
PMI_013284	Pm-Kiaa0082
PMI_013285	
PMI_024648	Pm-Slc16a14_4
PMI_024649	Pm-Echn43
PMI_028057	
PMI_028058	PMI_028058
PMI_022556	Pm-Fbxo28
PMI_022557	Pm-Echn14
PMI_024479	Pm-Pla2g1b_2
PMI_024480	Pm-Pla2g1b_2
PMI_028274	
PMI_017828	
PMI_017829	
PMI_024044	PMI_024044
PMI_024045	Pm-Nvll_1
PMI_019219	Pm-Vps39
PMI_019220	Pm-Vps39
PMI_025724	Pm-Hypp_793
PMI_016627	Pm-St3gal
PMI_016628	
PMI_018165	Pm-Trpm_3
PMI_010520	Pm-Mt6_mmpL
PMI_010521	Pm-Mthfd2
PMI_010522	Pm-Usp39
PMI_010523	
PMI_018102	Pm-Usp6nL
PMI_018103	Pm-Pld1
PMI_026116	Pm-Jph3
PMI_026117	Pm-Jph3
PMI_003084	Pm-Thsd4
PMI_003085	
PMI_003086	Pm-Lama1
PMI_003087	Pm-Lamb1_3
PMI_028124	Pm-Nit1
PMI_005376	Pm-Ip3r
PMI_005377	Pm-Ip3r
PMI_005378	Pm-Ip3r
PMI_005379	Pm-Ip3r
PMI_005380	Pm-Sumf1
PMI_005381	Pm-Raf
PMI_015696	
PMI_015697	Pm-Strn
PMI_025351	Pm-Ptprr
PMI_025352	Pm-Comt
PMI_023069	
PMI_023070	Pm-PolypL_4
PMI_023071	PMI_023071
PMI_019030	Pm-Eif3e_1
PMI_029691	Pm-Prokr1
PMI_001611	Pm-Polr2b
PMI_001612	Pm-Polr2b
PMI_001613	Pm-C10orf93L
PMI_001614	Pm-C10orf123L
PMI_001615	
PMI_014502	Pm-Srcr18
PMI_014503	Pm-Hypp_211
PMI_026468	Pm-Gpr54_1
PMI_026469	PMI_026469
PMI_014433	Pm-Abc
PMI_012830	Pm-Galnt7_1
PMI_012831	
PMI_012832	Pm-Eapp
PMI_012833	Pm-C6orf211
PMI_012834	Pm-Snx6
PMI_012835	
PMI_003533	Pm-Mtmr3/4
PMI_003534	Pm-Dhrs11L
PMI_003535	Pm-SnrpD3
PMI_003536	PMI_003536
PMI_003537	Pm-Gnb1L
PMI_003538	Pm-Hypp_1448
PMI_003539	Pm-Kiaa1841
PMI_003540	Pm-Ccdc62_1
PMI_004674	Pm-Egf/HyalinL14
PMI_004675	Pm-Egf/HyalinL5
PMI_026690	
PMI_026691	
PMI_008685	Pm-Etfb
PMI_008686	Pm-Ptss4L
PMI_008687	Pm-Hypp_2024
PMI_008688	Pm-Hypp_1346
PMI_008689	Pm-Klraq1
PMI_008690	
PMI_012749	
PMI_012750	
PMI_012751	Pm-Hypp_116
PMI_012752	
PMI_012753	Pm-Hypp_1501
PMI_025908	Pm-Krn2
PMI_026668	Pm-Rabepkl
PMI_016259	Pm-Ehmt1
PMI_017259	Pm-Rabgap1_1
PMI_017260	
PMI_012359	Pm-Smc6
PMI_012360	Pm-Endrvt102
PMI_012361	Pm-Smc6
PMI_024361	Pm-Hypp_3123
PMI_012486	Pm-Chmp5
PMI_012487	Pm-Slc25a44
PMI_012488	Pm-Trpc3
PMI_001045	Pm-Hypp_48
PMI_001046	Pm-Hypp_223
PMI_001047	Pm-Hcfc1
PMI_001048	
PMI_001049	Pm-Frmd4a
PMI_015409	Pm-Ags
PMI_015410	Pm-Ags
PMI_015411	Pm-Ags
